Student Id No,Name,Major,Freshman Year,Hometown,State,DOB,Gender,Semester,,
433608,Montserrat Gabriela Lozano Basaguren,LAF,2010,Monterrey,NL,20-Jul-93,F,8,,
612234,Valeria Esther Cantú Cantú,LAF,2011,Tampico,Tamps,7-Jul-95,F,5,,
503384,Jorge Villarreal Aramburu,LCPF,2012,Monterrey,NL,12-Oct-92,M,8,,
472248,Rodrigo Azcúnaga Goicoetxea,IMT,2011,Monterrey,NL,4-Jul-93,M,8,,
989190,Benito Arizmendi Garza,LEM,2008,Tampico,Tamps,25-Jan-93,M,9,,
955558,Enrique Eskauriatza Aramburu,LIN,2011,Acapulco,Gro,6-Jul-95,M,4,,
1131862,Michelle Graciela Lozano Zabaleta,LIN,2009,Zacatecas,Zac,25-Dec-93,F,7,,
691138,Anahí Leticia Cárdenas Villarreal,LAF,2011,Monterrey,NL,25-Sep-94,F,4,,
430510,Berenice Fernández Martínez,LCPF,2012,Mazatlán,Sin,22-Aug-94,F,4,,
925564,Alejandro Martínez Rodríguez,LIN,2008,Zacatecas,Zac,20-Jun-95,M,4,,
758521,Laura Goicoetxea Zárate,LAF,2011,Los Mochis,Sin,19-May-94,F,7,,
547485,José Oscar Lozano Basaguren,LAF,2009,Monterrey,NL,14-Jul-95,M,4,,
568917,Alberto Andrés Salaverri González,LAF,2012,Monterrey,NL,30-Nov-93,M,6,,
542434,Erika Aristegui Azcúnaga,LAF,2012,Morelia,Mich,28-Jun-95,F,4,,
478296,Priscila Mariángela Garza Juárez,IIS,2009,Monterrey,NL,30-Jul-92,F,10,,
748263,Manuel Navarro Arizmendi,LIN,2011,Guanajuato,Gto,25-Sep-93,M,6,,
552806,Giseel Elisa Hernandez Urrutia,LIN,2011,Tlaxcala,Tlax,14-Feb-95,F,4,,
1072951,Ángel Rodríguez Sánchez,LCPF,2012,Monterrey,NL,19-Mar-93,M,8,,
925125,Oscar Navarro Martínez,LEM,2012,Puebla,Pue,15-Mar-93,M,8,,
1028967,David Mario Etxeberría Navarro,IIS,2009,Tuxpan,Ver,23-Mar-94,M,6,,
1104843,Pablo Arizmendi Goicoetxea,LIN,2013,Tijuana,BC,26-Feb-95,M,4,,
1132571,Elisa González Martínez,LAF,2009,Chihuahua,Chih,2-Mar-94,F,7,,
1126962,Sofía Pamela Etxeberría Zabaleta,LAF,2009,Culiacán,Sin,1-Feb-94,F,6,,
600082,Leticia Montserrat Martínez González,LAF,2008,Mérida,Yuc,22-Aug-94,F,4,,
473806,Sofía Sandra Urrutia Ibarguengoitia,LAF,2013,Monterrey,NL,27-Oct-92,F,8,,
548288,Ludivina Elisa Treviño Sánchez,LAF,2008,Mexicali,BC,4-Jun-94,F,7,,
489242,Berenice Salaverri Goicoetxea,IQA,2012,Mexicali,BC,22-Aug-94,F,4,,
870682,Benito Rafael Aristegui Salaverri,IIS,2013,Tlaxcala,Tlax,18-Mar-94,M,7,,
908127,Valeria Navarro Salaverri,LEM,2010,Monterrey,NL,26-Apr-95,F,4,,
882330,José Fernández Hernandez,IMT,2008,Monterrey,NL,17-May-95,M,5,,
571631,Carlos Rodrigo Villarreal Aristegui,IIS,2013,Monterrey,NL,8-Jul-95,M,4,,
1107408,Ruth Anahí Aramburu Aristegui,LED,2010,Monterrey,NL,4-May-94,F,6,,
1043193,Valeria Fernández Zárate,IIS,2011,Tijuana,BC,15-Apr-95,F,5,,
1047170,Marián Ochoa Ochoa,IMT,2013,Hermosillo,Son,9-Mar-93,F,9,,
834196,Manuel Fernando Etxeberría Navarro,LEM,2013,Veracruz,Ver,6-Jun-93,M,8,,
770460,Marissa Elena Azcúnaga Arizmendi,LIN,2012,Toluca,Edomex,26-Aug-94,F,5,,
977239,Nicolás Treviño Treviño,IMT,2010,Minatitlán,Ver,6-Jun-93,M,9,,
675155,Karla Navarro Fernández,LAF,2010,Guanajuato,Gto,14-Jun-93,F,8,,
761601,Teresa Andrea Eskauriatza Navarro,LEM,2013,Chihuahua,Chih,10-Mar-94,F,7,,
433323,Carmen Marissa Hernandez Goicoetxea,LEM,2013,Tapachula,Chis,13-Oct-92,F,8,,
1060977,Berenice Michelle Zabaleta Juárez,LAF,2011,Monterrey,NL,26-Mar-94,F,7,,
434037,Arturo Urrutia Arizmendi,LAF,2009,Culiacán,Sin,4-May-95,M,5,,
787724,Sandra Laura Zabaleta Cárdenas,LED,2013,Chihuahua,Chih,8-May-94,F,6,,
635994,Sandra Teresa Treviño Cantú,LAF,2009,Monterrey,NL,30-Aug-93,F,6,,
982375,Ernesto Luis Fernández Juárez,LAF,2011,Guanajuato,Gto,29-May-95,M,4,,
511705,Alejandra Giseel Goicoetxea Martínez,IIS,2012,Mexicali,BC,6-May-93,F,9,,
437313,Esther Sánchez Aristegui,LIN,2009,Chihuahua,Chih,9-Oct-93,F,6,,
883567,Daniel Goicoetxea Navarro,LAF,2008,Morelia,Mich,27-Sep-92,M,8,,
546140,Rafael Hernandez Salaverri,LAF,2012,Manzanillo,Col,9-Feb-95,M,5,,
995885,Enrique Antonio Zárate Hernandez,LAF,2010,Morelia,Mich,12-Jan-95,M,4,,
494404,Montserrat Elisa Villarreal Salaverri,LAF,2012,Orizaba,Ver,21-Jun-93,F,8,,
517109,Catalina Zárate Aristegui,LAF,2009,León,Gto,14-Jun-95,F,4,,
684356,Pablo Arizmendi Aramburu,LIN,2013,Tijuana,BC,27-Oct-92,M,8,,
713825,Carolina Zárate Martínez,LAF,2009,Zacatecas,Zac,1-Jan-93,F,8,,
449349,Horacio Villarreal Lozano,LAF,2013,Monterrey,NL,12-Aug-93,M,8,,
714808,Silvia Rodríguez Azcúnaga,LAF,2011,Monterrey,NL,7-Feb-93,F,8,,
666779,Gonzalo González Ibarguengoitia,LAF,2013,Toluca,Edomex,15-Dec-94,M,4,,
605396,Berenice Zabaleta Rodríguez,LEM,2009,Monterrey,NL,2-Jun-93,F,8,,
411467,Manuel Humberto González Navarro,IMT,2013,Monterrey,NL,27-Oct-94,M,5,,
757925,Gerardo Ibarguengoitia Ochoa,IIS,2013,Monterrey,NL,28-Sep-94,M,4,,
695388,Luis Cárdenas Navarro,LAF,2010,Hermosillo,Son,23-Jun-93,M,8,,
403740,Michelle Anahí Cantú Villarreal,LEM,2011,Toluca,Edomex,30-Mar-94,F,6,,
1107595,Fernando Arizmendi González,LAF,2011,Tlaxcala,Tlax,1-Nov-92,M,9,,
1025976,Sandra Zárate Eskauriatza,LAF,2008,Mérida,Yuc,12-Jan-95,F,4,,
395845,Jorge Etxeberría Aristegui,LED,2008,Monterrey,NL,5-Jun-93,M,9,,
873025,Ricardo Villarreal Goicoetxea,LEM,2013,Zacatecas,Zac,30-Aug-94,M,4,,
433878,Francisco Urrutia Zabaleta,LAF,2011,Saltillo,Coah,12-Jun-95,M,4,,
624403,Horacio Arizmendi Aramburu,IMT,2012,Tlaxcala,Tlax,15-Aug-94,M,4,,
391147,Antonio Antonio Rodríguez Zárate,IQA,2013,Monterrey,NL,7-Apr-94,M,6,,
697052,Roberto César Juárez Aristegui,IQA,2010,Durango,Dgo,26-Apr-95,M,4,,
429455,Erika Valeria Zabaleta Aramburu,LIN,2008,Chihuahua,Chih,17-Jan-95,F,4,,
765961,Diana Juárez Rodríguez,IMT,2013,Monterrey,NL,24-Jul-93,F,8,,
833443,Horacio Nicolás González Eskauriatza,IMT,2010,Culiacán,Sin,9-Apr-95,M,4,,
1148313,Francisco Nicolás González Martínez,LED,2008,Monterrey,NL,9-Jan-93,M,8,,
1125581,Alejandro Villarreal Aramburu,IMT,2013,Acapulco,Gro,6-Jan-93,M,8,,
495631,Montserrat Azcúnaga Martínez,LCPF,2013,Durango,Dgo,24-Jun-94,F,6,,
690828,Horacio Rodrigo Urrutia Garza,LED,2011,Manzanillo,Col,8-Dec-94,M,4,,
534745,Diana Martínez Martínez,IIS,2012,Puebla,Pue,16-Nov-94,F,4,,
538186,Manuel Pablo Azcúnaga Juárez,LAF,2012,Monterrey,NL,2-Feb-94,M,6,,
781424,Daniela Nidia Cárdenas Sánchez,IIS,2012,Manzanillo,Col,7-Dec-92,F,8,,
423344,Sandra Sánchez Goicoetxea,LEM,2009,Monterrey,NL,11-Apr-94,F,6,,
1075606,Graciela Nadia Ibarguengoitia Goicoetxea,LED,2013,Monterrey,NL,22-Apr-94,F,6,,
951911,Roberto David Cárdenas Basaguren,IQA,2012,Tijuana,BC,30-Dec-92,M,8,,
504383,Carmen González Villarreal,LAF,2010,León,Gto,17-Sep-94,F,4,,
952130,Ruth Daniela Treviño Aramburu,IQA,2013,Tapachula,Chis,21-Aug-92,F,8,,
1040275,Elisa Villarreal Treviño,LED,2008,Monterrey,NL,19-Aug-93,F,6,,
896524,Roberto Eskauriatza Ibarguengoitia,IIS,2009,Saltillo,Coah,12-Mar-94,M,6,,
1111675,Andrea Aristegui Hernandez,LED,2013,Tijuana,BC,19-Feb-94,F,7,,
570915,Carmen María Lozano Fernández,LIN,2008,Tapachula,Chis,7-Jun-94,F,6,,
672931,Gabriela Aristegui Fernández,LIN,2010,Monterrey,NL,26-Dec-94,F,4,,
727618,Elisa Cecilia Aristegui Salaverri,IIS,2012,Tlaxcala,Tlax,4-Sep-92,F,8,,
472598,Silvia Eskauriatza Ochoa,LAF,2011,Cuernavaca,Mor,17-Mar-93,F,8,,
582699,Ludivina Eskauriatza Azcúnaga,LCPF,2012,Tapachula,Chis,15-Nov-93,F,6,,
582613,Mario Horacio Martínez Goicoetxea,LAF,2010,Monterrey,NL,20-Sep-93,M,6,,
641898,Enrique Rodríguez Arizmendi,LCPF,2011,Mérida,Yuc,10-Dec-94,M,4,,
835917,Fernando Benito Juárez Zabaleta,LAF,2013,Hermosillo,Son,30-Nov-93,M,6,,
426045,Francisco Zabaleta Aramburu,LED,2010,Mexicali,BC,7-Nov-93,M,6,,
899684,Marissa Ochoa González,LIN,2012,Guanajuato,Gto,10-Nov-92,F,8,,
879020,Enrique Ricardo Ibarguengoitia Treviño,IQA,2008,Monterrey,NL,9-Sep-93,M,6,,
928380,José Oscar Aristegui García,LAF,2008,Hermosillo,Son,26-May-95,M,5,,
774708,Marissa Cárdenas Villarreal,LIN,2009,Monterrey,NL,6-Oct-93,F,6,,
1112318,Gabriel Ernesto García Sánchez,LIN,2013,Tuxpan,Ver,11-May-93,M,8,,
446030,Leticia Cárdenas Navarro,LED,2012,Chihuahua,Chih,17-Aug-94,F,4,,
673370,Andrea Elena Basaguren Lozano,LAF,2013,Mexicali,BC,21-Jul-94,F,7,,
755113,Francisco Cantú Rodríguez,LAF,2010,Tijuana,BC,21-Jan-95,M,4,,
985756,Valeria García Zárate,LAF,2011,Morelia,Mich,14-Mar-93,F,9,,
860730,Diana Cárdenas Navarro,IMT,2008,Toluca,Edomex,22-Mar-95,F,4,,
968903,Mario Gabriel García Basaguren,LAF,2008,Guanajuato,Gto,27-Feb-95,M,4,,
1054954,Silvia Eskauriatza Rodríguez,LAF,2009,Monterrey,NL,21-Sep-94,F,4,,
415551,Rafael Juárez Urrutia,LEM,2008,Toluca,Edomex,11-Apr-95,M,4,,
690492,Berenice Ruth Cantú Rodríguez,LCPF,2013,Mérida,Yuc,22-Jun-93,F,8,,
715430,Ricardo Cárdenas Martínez,IMT,2008,Tapachula,Chis,21-Feb-93,M,8,,
1075156,Daniel Gabriel Ochoa Juárez,LIN,2012,Saltillo,Coah,21-May-95,M,4,,
866339,Alberto García Garza,LIN,2013,Monterrey,NL,2-Jan-95,M,4,,
355931,Elisa Ochoa Salaverri,LED,2011,Puebla,Pue,17-Nov-92,F,8,,
398561,David Martínez Zabaleta,LCPF,2010,Villahermosa,Tab,6-Dec-94,M,4,,
361733,Elisa Arizmendi Aramburu,LED,2008,Tlaxcala,Tlax,25-Nov-93,F,6,,
792785,Gonzalo Treviño Cárdenas,LIN,2011,Monterrey,NL,5-Feb-95,M,4,,
1027639,Ruth Michelle Fernández Aristegui,LCPF,2008,Monterrey,NL,22-Jul-94,F,6,,
509081,Benito Gabriel Lozano Zabaleta,LAF,2011,Monterrey,NL,2-Jul-93,M,8,,
711477,José José Lozano Etxeberría,LED,2008,Monterrey,NL,26-May-94,M,6,,
921349,Anahí Zárate Azcúnaga,IIS,2008,Acapulco,Gro,25-Oct-93,F,6,,
903774,Jorge Cantú Zárate,LED,2012,Tapachula,Chis,6-Jul-95,M,4,,
776372,Nadia Ochoa Ibarguengoitia,LAF,2008,Acapulco,Gro,13-Jun-93,F,8,,
1059087,Esther Elisa Eskauriatza Fernández,LAF,2011,Guanajuato,Gto,26-Mar-94,F,6,,
928732,Andrés Luis Eskauriatza Zárate,LED,2012,Toluca,Edomex,21-Dec-92,M,8,,
1094462,Jorge Francisco Lozano Aristegui,LEM,2013,Culiacán,Sin,2-Apr-94,M,6,,
680640,Fernando Ángel Hernandez Arizmendi,LAF,2013,Monterrey,NL,10-Jan-94,M,6,,
719610,Alberto Fernández Eskauriatza,IIS,2013,Monterrey,NL,28-Jul-92,M,10,,
730362,Catalina Etxeberría Cantú,IIS,2010,Cuernavaca,Mor,7-Sep-93,F,6,,
1025751,Antonio Ibarguengoitia Ibarguengoitia,LED,2013,Orizaba,Ver,8-Sep-93,M,6,,
1139469,Adelaida Lozano González,IMT,2009,Zacatecas,Zac,13-Nov-93,F,6,,
1002930,Giseel Giseel Azcúnaga Eskauriatza,IMT,2009,Puebla,Pue,23-Sep-94,F,5,,
604501,Graciela Rodríguez Salaverri,IIS,2009,Monterrey,NL,13-Jun-93,F,8,,
926474,Ruth Alexia Navarro Juárez,IQA,2009,Zacatecas,Zac,15-Apr-95,F,4,,
428985,Horacio Cantú Arizmendi,LAF,2008,Monterrey,NL,11-Apr-95,M,5,,
964538,Carmen Eskauriatza Zárate,LAF,2010,Monterrey,NL,8-Feb-95,F,5,,
521493,Benito Pablo Eskauriatza Rodríguez,LED,2010,Monterrey,NL,23-Sep-94,M,4,,
902090,Priscila Marián Etxeberría Zárate,LED,2009,Monterrey,NL,27-Jun-93,F,8,,
433945,Pamela Nadia Cárdenas García,LEM,2011,Tlaxcala,Tlax,28-May-94,F,6,,
865493,Arturo Ernesto García Ochoa,LED,2008,Cuernavaca,Mor,21-Oct-94,M,4,,
365002,Ángel Aramburu Goicoetxea,LAF,2008,Mérida,Yuc,9-Dec-94,M,4,,
1019797,Manuel Alejandro Urrutia Hernandez,IMT,2011,Monterrey,NL,16-Apr-95,M,4,,
543937,Paola Montserrat Cárdenas Fernández,IIS,2013,Tapachula,Chis,26-Sep-92,F,9,,
569340,Elena Karla Ochoa Martínez,IQA,2009,Chihuahua,Chih,18-Nov-94,F,5,,
784808,Pamela Azcúnaga Garza,IIS,2009,Orizaba,Ver,2-Dec-94,F,5,,
639849,Carolina Ochoa Arizmendi,LIN,2010,Tlaxcala,Tlax,10-Oct-93,F,6,,
1091182,Roberto Eskauriatza Lozano,IIS,2009,Zacatecas,Zac,9-Aug-92,M,10,,
836054,Enrique Luis Martínez Ibarguengoitia,IMT,2009,Monterrey,NL,5-Feb-95,M,4,,
908805,Marián Navarro Rodríguez,LAF,2009,Morelia,Mich,8-Jan-93,F,8,,
990690,Jorge Etxeberría Garza,LCPF,2009,Orizaba,Ver,21-Oct-92,M,8,,
752141,Gema Ibarguengoitia Azcúnaga,LED,2009,Hermosillo,Son,3-Nov-94,F,4,,
626759,Gabriela Eskauriatza Arizmendi,LED,2009,Tapachula,Chis,10-Jan-95,F,4,,
1095190,Humberto Rafael Etxeberría Azcúnaga,IMT,2012,Chihuahua,Chih,10-Oct-94,M,5,,
480689,Laura Urrutia Salaverri,LEM,2010,Chihuahua,Chih,2-Mar-95,F,5,,
1120710,Silvia Aristegui Sánchez,LAF,2011,Mérida,Yuc,14-Aug-92,F,8,,
1134904,Andrés Arizmendi Zárate,IMT,2012,Morelia,Mich,25-Aug-93,M,6,,
430922,Gerardo Rodríguez Treviño,LEM,2010,Monterrey,NL,17-Jul-94,M,6,,
1052878,Daniel Basaguren Urrutia,LED,2010,Tampico,Tamps,25-Dec-93,M,6,,
401592,Mariángela Zabaleta García,LEM,2012,Monterrey,NL,8-Jan-93,F,8,,
731028,Benito Aramburu Cárdenas,LAF,2008,Monterrey,NL,5-Apr-94,M,6,,
824741,Giseel Paola García Fernández,LAF,2011,León,Gto,26-May-95,F,5,,
1094469,Ángel Garza Cárdenas,IMT,2009,Monterrey,NL,30-Oct-93,M,6,,
888544,Dafne Esther Eskauriatza Azcúnaga,LEM,2012,Tuxpan,Ver,14-Jul-95,F,4,,
689751,Carolina García Zabaleta,LAF,2008,Monterrey,NL,26-Jul-94,F,7,,
380007,Catalina González Navarro,LIN,2011,Morelia,Mich,2-Jan-93,F,8,,
517329,Diana Fátima Goicoetxea Sánchez,IIS,2013,Monterrey,NL,3-Feb-93,F,9,,
592355,Ruth Berenice Cárdenas Etxeberría,LAF,2011,Tampico,Tamps,23-Oct-94,F,4,,
636547,Marissa González Aristegui,IIS,2008,Monterrey,NL,9-Nov-93,F,6,,
712046,Dafne Goicoetxea Navarro,LEM,2010,Morelia,Mich,7-Feb-95,F,4,,
360459,Paola Urrutia Basaguren,LCPF,2012,Tapachula,Chis,27-Jun-94,F,6,,
716543,Alejandro Zabaleta Fernández,LAF,2010,Monterrey,NL,12-Mar-93,M,9,,
1116514,Pablo Ernesto Ibarguengoitia Juárez,IQA,2009,Zacatecas,Zac,27-Jan-95,M,4,,
1001670,Andrés Fernández González,LIN,2012,Tapachula,Chis,17-Nov-94,M,4,,
393935,Nadia Dafne Cárdenas Garza,LAF,2009,Mérida,Yuc,18-Mar-93,F,8,,
1048803,David Ochoa Cárdenas,IMT,2011,Monterrey,NL,18-Nov-94,M,5,,
589185,Ángel Garza Zabaleta,IQA,2013,Minatitlán,Ver,13-May-94,M,6,,
705843,Ángel Mario Arizmendi Lozano,IMT,2010,Cuernavaca,Mor,17-May-93,M,8,,
738345,Teresa Eskauriatza Rodríguez,IMT,2010,Minatitlán,Ver,24-May-94,F,6,,
817048,Alejandro Garza Juárez,LAF,2009,Villahermosa,Tab,20-Sep-94,M,4,,
414150,Ruth García García,LAF,2010,Guanajuato,Gto,15-Dec-92,F,8,,
756296,Humberto Martínez Garza,LAF,2011,Los Mochis,Sin,6-Jun-95,M,4,,
988593,Horacio Alejandro González Zabaleta,LAF,2009,Monterrey,NL,20-May-95,M,5,,
370225,Marián Aramburu Hernandez,LCPF,2010,Monterrey,NL,24-Jun-95,F,4,,
1025984,Pamela Fernández Ibarguengoitia,IQA,2012,Pachuca,Hgo,11-Mar-94,F,6,,
610570,Pablo Treviño Cárdenas,LED,2013,Manzanillo,Col,25-Jun-95,M,4,,
528460,Antonio Rodolfo Salaverri Fernández,LAF,2011,Durango,Dgo,12-Jul-95,M,4,,
929828,Luis Jorge Urrutia Azcúnaga,LAF,2011,Monterrey,NL,6-Oct-92,M,8,,
1011105,Esther Alexia Villarreal Garza,LAF,2013,Monterrey,NL,23-Feb-93,F,9,,
994052,Luis Gerardo Garza Navarro,LAF,2012,Culiacán,Sin,7-Jun-94,M,6,,
1121064,Arturo Enrique Villarreal Goicoetxea,LAF,2009,Pachuca,Hgo,13-Feb-95,M,4,,
915969,María Treviño Salaverri,IMT,2012,Minatitlán,Ver,19-Oct-94,F,4,,
409095,Alejandro Zárate Zabaleta,IIS,2008,Zacatecas,Zac,12-Mar-95,M,4,,
354209,Graciela Montserrat Azcúnaga García,LCPF,2010,Guanajuato,Gto,6-Jun-94,F,6,,
1068933,Elisa Nidia Rodríguez Etxeberría,LED,2011,Monterrey,NL,7-Feb-95,F,4,,
846125,Antonio Ibarguengoitia Basaguren,LAF,2009,Chihuahua,Chih,25-Jun-95,M,5,,
667180,Humberto Ibarguengoitia Juárez,LED,2013,Monterrey,NL,26-Apr-94,M,6,,
1142427,Ángel Gerardo Cárdenas Fernández,LIN,2010,Acapulco,Gro,23-May-95,M,4,,
574747,Manuel Pablo Villarreal Azcúnaga,LIN,2009,Monterrey,NL,13-Jan-93,M,8,,
448003,Gabriel Enrique Salaverri Urrutia,LED,2009,Mexicali,BC,19-Dec-93,M,6,,
405009,Nidia Nadia Garza Navarro,IMT,2008,Manzanillo,Col,11-Mar-95,F,4,,
931790,Andrea Esther Zabaleta Azcúnaga,IIS,2013,Tuxpan,Ver,24-Nov-93,F,6,,
837063,Nidia Catalina Cárdenas Salaverri,IMT,2012,Los Mochis,Sin,27-Jun-95,F,5,,
409744,Carolina Ochoa Eskauriatza,LED,2009,Cuernavaca,Mor,19-Feb-95,F,4,,
711986,Marissa Azcúnaga Aristegui,LIN,2009,Tapachula,Chis,2-Apr-93,F,8,,
439834,Pablo Eskauriatza Ochoa,LEM,2009,Monterrey,NL,3-Jun-95,M,4,,
822778,César Oscar Basaguren Fernández,IIS,2008,Saltillo,Coah,8-Oct-93,M,6,,
629979,David Urrutia Cantú,LAF,2009,Toluca,Edomex,20-Jun-95,M,4,,
461873,Humberto Salaverri Zabaleta,LEM,2008,Culiacán,Sin,30-Mar-93,M,8,,
698974,Horacio Fernando Juárez Navarro,LCPF,2009,Orizaba,Ver,27-Jan-93,M,8,,
1066884,Karla Rodríguez Rodríguez,LAF,2013,Monterrey,NL,2-Mar-95,F,4,,
426973,Ernesto Alberto Eskauriatza Aristegui,LCPF,2010,Minatitlán,Ver,8-Apr-93,M,9,,
934605,Antonio Rodríguez Goicoetxea,LED,2010,Puebla,Pue,19-Apr-93,M,8,,
402372,Deyanira Leticia Rodríguez Zárate,LCPF,2008,Mazatlán,Sin,14-Oct-92,F,8,,
469762,Carolina Navarro Lozano,LAF,2009,Monterrey,NL,20-Nov-93,F,7,,
941444,Manuel Manuel Aristegui Villarreal,IMT,2011,Tijuana,BC,11-Jun-95,M,4,,
825216,Michelle Teresa Ochoa Salaverri,IIS,2009,Manzanillo,Col,10-Aug-92,F,10,,
393762,Alberto Treviño Salaverri,LAF,2009,Pachuca,Hgo,29-Sep-94,M,4,,
818005,Gerardo Gonzalo Hernandez Garza,LCPF,2010,Guanajuato,Gto,23-Jun-93,M,8,,
1029936,Paola Diana Garza Cárdenas,IMT,2010,Los Mochis,Sin,15-May-95,F,4,,
435333,Ricardo González Ochoa,LAF,2009,Minatitlán,Ver,12-Jan-94,M,6,,
872953,Anahí Michelle Salaverri García,LAF,2012,Tijuana,BC,5-May-93,F,9,,
503048,Horacio Marco Eskauriatza Martínez,LCPF,2012,Monterrey,NL,4-Aug-94,M,6,,
940555,Andrea Mariángela Villarreal Rodríguez,LED,2009,Monterrey,NL,1-Jul-95,F,4,,
606034,Erika Ruth Treviño Goicoetxea,LAF,2009,Monterrey,NL,20-May-93,F,8,,
936699,Ruth Berenice Navarro Etxeberría,LCPF,2008,Saltillo,Coah,9-Jun-94,F,6,,
474853,Karla Leticia Zárate Urrutia,LAF,2009,Chihuahua,Chih,4-Nov-94,F,4,,
845544,Alejandro Goicoetxea Garza,LAF,2012,Tlaxcala,Tlax,7-Jun-95,M,4,,
1062359,Anahí Teresa Juárez Lozano,LIN,2009,Acapulco,Gro,19-Aug-94,F,4,,
1078743,Horacio Hernandez González,LED,2013,Durango,Dgo,8-Sep-93,M,6,,
518790,Marián Treviño Navarro,LAF,2013,Cuernavaca,Mor,26-Nov-94,F,5,,
1107879,Pablo Aristegui Urrutia,LAF,2010,Monterrey,NL,15-Nov-94,M,5,,
947327,Horacio Mario Juárez Lozano,IIS,2010,Toluca,Edomex,11-Jul-94,M,6,,
362707,Alexia Aristegui Villarreal,IIS,2008,Monterrey,NL,25-Jun-94,F,6,,
1080924,Ángel Alejandro Salaverri Salaverri,IMT,2009,Orizaba,Ver,8-Feb-93,M,8,,
768339,Sandra Marissa Fernández González,LAF,2010,Chihuahua,Chih,14-Mar-95,F,4,,
677038,Anahí Dafne Goicoetxea Cárdenas,LAF,2011,Monterrey,NL,3-Aug-94,F,7,,
573967,Manuel Roberto González Aristegui,LIN,2009,Mexicali,BC,4-Jan-95,M,4,,
969834,Benito Azcúnaga Rodríguez,LAF,2012,León,Gto,17-Jan-95,M,4,,
636957,Benito Aristegui Navarro,IIS,2012,Monterrey,NL,10-Jul-95,M,4,,
411998,Horacio Andrés Goicoetxea Azcúnaga,LCPF,2013,León,Gto,28-Jun-95,M,5,,
703021,Rodrigo José Basaguren Urrutia,LIN,2008,Saltillo,Coah,25-Aug-92,M,8,,
1082780,Jorge Aramburu Villarreal,LED,2012,Monterrey,NL,11-Feb-93,M,8,,
832557,Arturo Fernández Sánchez,LED,2013,Monterrey,NL,18-Jun-93,M,8,,
870035,Rodrigo Etxeberría Etxeberría,IMT,2013,Monterrey,NL,23-Dec-94,M,4,,
1114087,Alberto Sánchez Basaguren,LAF,2008,Monterrey,NL,30-Apr-93,M,9,,
858044,Graciela Laura Rodríguez González,LED,2013,Monterrey,NL,4-Jul-94,F,6,,
798406,Carlos González Aristegui,LEM,2008,Manzanillo,Col,16-Aug-93,M,6,,
1137034,Laura Carmen Garza Etxeberría,LIN,2012,Monterrey,NL,19-Nov-92,F,8,,
1085881,Horacio Jorge Etxeberría Etxeberría,LAF,2010,Tapachula,Chis,4-Nov-93,M,7,,
616513,Manuel Daniel Martínez Navarro,LIN,2008,Manzanillo,Col,4-Mar-93,M,8,,
365208,Ángel Carlos Zárate Azcúnaga,LIN,2011,Pachuca,Hgo,15-Jan-94,M,7,,
964523,Carmen Zárate Navarro,LEM,2013,Guanajuato,Gto,18-Feb-94,F,6,,
914815,Laura Martínez Urrutia,LAF,2012,Monterrey,NL,15-Sep-92,F,9,,
473882,Ángel César Arizmendi Hernandez,LEM,2009,Acapulco,Gro,29-Mar-95,M,4,,
471645,Mario Nicolás Sánchez Aristegui,LAF,2011,Tampico,Tamps,18-May-94,M,6,,
365195,Ludivina Ochoa Aristegui,IMT,2010,Manzanillo,Col,9-Sep-94,F,4,,
1036565,César Nicolás Cárdenas Rodríguez,IIS,2009,Morelia,Mich,26-Sep-94,M,5,,
549821,Carlos Goicoetxea Arizmendi,LIN,2013,Los Mochis,Sin,28-Jan-93,M,8,,
501230,Berenice Navarro Cárdenas,LIN,2011,Monterrey,NL,13-Sep-94,F,4,,
930415,Michelle Erika Lozano Navarro,LEM,2011,Monterrey,NL,14-Mar-95,F,4,,
376097,Gema Juárez Arizmendi,LCPF,2011,Monterrey,NL,26-Sep-92,F,8,,
553299,Ernesto Eskauriatza Basaguren,LEM,2011,Monterrey,NL,14-Nov-93,M,6,,
402639,Gonzalo Francisco Treviño Sánchez,LIN,2012,Puebla,Pue,24-Oct-94,M,4,,
994377,Pablo Cárdenas Garza,IIS,2008,Tampico,Tamps,8-Dec-92,M,9,,
833142,Marco Antonio Zabaleta Cárdenas,LEM,2010,Monterrey,NL,29-Mar-95,M,4,,
499443,Fernando Eskauriatza González,LAF,2013,Monterrey,NL,6-Jun-95,M,4,,
490738,Rodrigo Jorge Aristegui Basaguren,LAF,2011,Los Mochis,Sin,15-Aug-94,M,4,,
454804,Alexia Lozano Cantú,IIS,2011,Minatitlán,Ver,25-Oct-93,F,6,,
667995,Pablo Daniel Rodríguez Martínez,LAF,2009,Veracruz,Ver,8-Dec-94,M,4,,
639405,Sandra Zárate Cárdenas,LAF,2008,Monterrey,NL,1-May-93,F,8,,
601006,Manuel Basaguren Martínez,LEM,2010,Monterrey,NL,27-Apr-93,M,9,,
825718,Laura Cecilia Azcúnaga Ochoa,LIN,2013,Morelia,Mich,15-Jun-95,F,4,,
355492,Marissa Teresa Goicoetxea García,IQA,2010,Monterrey,NL,18-Apr-95,F,4,,
807032,Ángel Salaverri Arizmendi,LCPF,2010,Tapachula,Chis,26-May-94,M,6,,
681891,Horacio Azcúnaga Zárate,LAF,2012,Manzanillo,Col,29-Sep-92,M,9,,
905412,Giseel Garza Lozano,LAF,2010,Pachuca,Hgo,10-Jun-95,F,4,,
